noise_mean,noise_std,noise_min,noise_25%,noise_50%,noise_75%,noise_max,noise_mad,max_magnitude_mean,max_magnitude_std,max_magnitude_min,max_magnitude_25%,max_magnitude_50%,max_magnitude_75%,max_magnitude_max,max_magnitude_mad,total_gain_db_mean,total_gain_db_std,total_gain_db_min,total_gain_db_25%,total_gain_db_50%,total_gain_db_75%,total_gain_db_max,total_gain_db_mad,base_pwr_db_mean,base_pwr_db_std,base_pwr_db_min,base_pwr_db_25%,base_pwr_db_50%,base_pwr_db_75%,base_pwr_db_max,base_pwr_db_mad,rssi_mean,rssi_std,rssi_min,rssi_25%,rssi_50%,rssi_75%,rssi_max,rssi_mad,relpwr_db_mean,relpwr_db_std,relpwr_db_min,relpwr_db_25%,relpwr_db_50%,relpwr_db_75%,relpwr_db_max,relpwr_db_mad,avgpwr_db_mean,avgpwr_db_std,avgpwr_db_min,avgpwr_db_25%,avgpwr_db_50%,avgpwr_db_75%,avgpwr_db_max,avgpwr_db_mad,bin_label,label
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.95,7.510766682677354,27.0,36.0,39.5,44.25,68.0,5.8020000000000005,20.35,0.9252354327740627,19.0,20.0,20.0,21.0,23.0,0.779,433.16,0.8729376850727687,431.0,433.0,433.0,434.0,435.0,0.651200000000008,60.03,1.019556251265692,57.0,59.0,60.0,61.0,62.0,0.7602000000000004,16.74,1.6368237288089147,12.0,16.0,17.0,18.0,20.0,1.3016000000000008,58.57,0.9455370981830398,56.0,58.0,59.0,59.0,61.0,0.7872,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.83,7.429201188757128,30.0,36.0,41.0,45.0,63.0,5.7193999999999985,20.9,0.9265990819042824,19.0,20.0,21.0,21.0,24.0,0.6700000000000003,432.63,0.8836906081367452,429.0,432.0,433.0,433.0,434.0,0.704000000000001,59.46,1.038841623729008,57.0,59.0,60.0,60.0,62.0,0.8524,16.84,1.6374407229613295,13.0,16.0,17.0,18.0,21.0,1.3455999999999997,58.63,0.9282872247947676,57.0,58.0,59.0,59.0,63.0,0.7017999999999998,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.26,9.41481746391229,26.0,37.0,40.0,46.0,95.0,6.571999999999998,21.01,0.8586458683722464,19.0,21.0,21.0,21.0,23.0,0.5556000000000019,432.51,0.9155778657672052,430.0,432.0,433.0,433.0,434.0,0.7798000000000002,59.62,1.0028242945085482,57.0,59.0,60.0,60.0,62.0,0.8256,17.02,1.7054872818895104,12.0,16.0,17.0,18.0,22.0,1.2843999999999998,58.6,0.9639984073082942,56.0,58.0,59.0,59.0,61.0,0.8000000000000003,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.4,6.674238124719147,25.0,38.0,41.0,46.0,61.0,5.2159999999999975,20.92,0.8608194357762263,19.0,20.0,21.0,22.0,23.0,0.6671999999999995,432.61,0.7640270765734513,431.0,432.0,433.0,433.0,434.0,0.6611999999999989,59.64,0.8589399151150073,57.0,59.0,60.0,60.0,62.0,0.7047999999999999,17.22,1.6488747310780996,12.0,16.0,17.0,18.0,21.0,1.2883999999999998,58.61,0.7771353768420227,57.0,58.0,59.0,59.0,60.0,0.6646000000000001,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.6,6.674238124719146,30.0,37.0,41.0,45.25,60.0,5.3679999999999986,29.0,0.8876253645985945,27.0,28.0,29.0,30.0,31.0,0.62,424.47,0.8463230035055338,423.0,424.0,424.0,425.0,427.0,0.7194000000000006,51.94,1.0427237061047037,49.0,51.0,52.0,53.0,54.0,0.8016000000000009,16.8,1.5242153139344605,13.0,16.0,17.0,18.0,20.0,1.244,58.63,0.8367203894378393,57.0,58.0,59.0,59.0,61.0,0.6891999999999996,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.71,6.740942295428956,30.0,37.0,41.0,47.0,59.0,5.618399999999999,20.44,0.742912640839549,19.0,20.0,20.0,21.0,22.0,0.6463999999999998,433.11,0.790026211047086,431.0,433.0,433.0,434.0,435.0,0.5762000000000057,59.84,1.0704478435956533,57.0,59.0,60.0,61.0,62.0,0.8719999999999993,16.92,1.580691576046973,13.0,16.0,17.0,18.0,22.0,1.1959999999999997,58.69,0.8001893715259091,57.0,58.0,59.0,59.0,60.0,0.6644000000000005,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.56,7.2770845533056425,30.0,37.75,41.0,46.25,68.0,5.695999999999999,20.49,0.9265445744727283,19.0,20.0,20.0,21.0,24.0,0.7585999999999994,432.91,0.877266185143347,429.0,432.0,433.0,433.0,435.0,0.6277999999999895,59.95,1.0859525446781402,56.0,59.0,60.0,61.0,62.0,0.7719999999999988,17.02,1.607934869780038,14.0,16.0,17.0,18.0,22.0,1.2055999999999993,58.67,0.9954949025535509,57.0,58.0,59.0,59.0,63.0,0.7963999999999999,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.0,7.900901367834079,27.0,37.0,41.0,45.25,72.0,5.66,20.93,0.8439325934114775,19.0,20.0,21.0,21.0,24.0,0.6166000000000001,432.51,0.8703302519588466,430.0,432.0,432.0,433.0,435.0,0.7303999999999996,59.53,0.9687542766279019,57.0,59.0,60.0,60.0,63.0,0.7994,17.1,1.4389951600707598,13.0,16.0,17.0,18.0,20.0,1.1179999999999994,58.68,0.9521904571390476,55.0,58.0,59.0,59.0,61.0,0.7440000000000001,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.27,6.829607262027249,29.0,36.0,40.0,46.0,68.0,5.3839999999999995,20.71,0.8562898593539008,19.0,20.0,21.0,21.0,23.0,0.7079999999999999,432.73,0.862870473793984,431.0,432.0,433.0,433.0,434.0,0.7147999999999957,58.21,0.8795660086863086,56.0,58.0,58.0,59.0,60.0,0.7046000000000003,16.98,1.4353403847875323,13.0,16.0,17.0,18.0,20.0,1.0859999999999992,58.5,0.9265990819042822,57.0,58.0,58.5,59.0,60.0,0.8,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.94,6.146067150149061,27.0,38.0,42.0,46.0,58.0,4.8672,20.34,0.8067893720848653,19.0,20.0,20.0,21.0,23.0,0.6552000000000007,433.21,0.8323630715188437,431.0,433.0,433.0,434.0,435.0,0.6445999999999947,58.49,1.0492421507493346,56.0,58.0,59.0,59.0,60.0,0.8711999999999992,16.93,1.6651811561593781,12.0,16.0,17.0,18.0,20.0,1.2839999999999996,58.62,0.8260897302498338,57.0,58.0,59.0,59.0,61.0,0.6932000000000005,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.08,7.390520819252048,28.0,36.0,40.5,45.0,74.0,5.535999999999998,38.7,1.0396191999035431,37.0,38.0,39.0,39.0,42.0,0.8199999999999994,414.81,1.0219312277954111,412.0,414.0,415.0,415.25,417.0,0.7993999999999994,41.87,1.116044602852215,39.0,41.0,42.0,43.0,44.0,0.8368000000000003,16.63,1.7329545040569625,12.0,16.0,17.0,18.0,21.0,1.3596000000000004,58.49,1.1590225767142468,56.0,58.0,58.0,59.0,62.0,0.9296000000000001,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.8,9.206936339938316,23.0,34.0,39.0,47.0,66.0,7.36,37.78,1.0971036248396797,35.0,37.0,38.0,39.0,41.0,0.8839999999999998,415.6,1.1009637651263608,412.0,415.0,416.0,416.0,418.0,0.8959999999999968,42.56,1.1833866825362043,39.0,42.0,43.0,43.0,45.0,0.9615999999999997,16.87,1.6184229760149011,12.0,16.0,17.0,18.0,20.0,1.246399999999999,58.4,1.340887690293187,55.0,57.75,58.0,59.0,62.0,1.1000000000000003,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.2,9.01065586913179,26.0,35.0,41.0,48.0,64.0,7.316000000000003,37.83,1.0641542380802913,35.0,37.0,38.0,38.25,41.0,0.8176000000000004,415.66,0.997167706227712,413.0,415.0,416.0,416.0,418.0,0.7811999999999955,42.76,1.0647710428713661,39.0,42.0,43.0,43.0,45.0,0.8272000000000008,16.75,1.6041297713191172,13.0,16.0,17.0,18.0,20.0,1.305,58.55,1.2583057392117925,55.0,58.0,59.0,59.0,62.0,1.0190000000000001,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.49,7.866942727565004,27.0,36.0,40.5,46.25,71.0,6.099000000000001,38.24,0.8889898932513417,36.0,38.0,38.0,39.0,40.0,0.7328000000000009,415.24,0.975663462429128,413.0,415.0,415.0,416.0,417.0,0.7984000000000014,42.1,1.0683698523517706,40.0,41.0,42.0,43.0,45.0,0.8120000000000002,16.82,1.5134414592263064,13.0,16.0,17.0,18.0,21.0,1.2088000000000003,58.51,1.0100005000498808,55.0,58.0,59.0,59.0,61.0,0.8194,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.36,8.173027825621533,28.0,36.0,40.0,48.0,63.0,6.603200000000002,37.69,0.9502259167846843,36.0,37.0,38.0,38.0,40.0,0.7886000000000002,415.88,0.8908060134144543,414.0,415.0,416.0,416.0,418.0,0.6704000000000019,43.06,1.1175369742826815,40.0,42.0,43.0,44.0,45.0,0.8932000000000005,16.96,1.52368505985199,14.0,16.0,17.0,18.0,21.0,1.1711999999999982,58.66,0.9971677062277103,56.0,58.0,59.0,59.0,62.0,0.7876000000000005,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.71,8.580333397492268,29.0,36.0,40.5,46.0,73.0,6.437799999999998,37.9,1.0100505037878165,35.0,37.0,38.0,38.0,41.0,0.7340000000000003,415.65,0.9782999065065414,412.0,415.0,416.0,416.0,418.0,0.7730000000000041,42.83,1.1811225614010201,40.0,42.0,43.0,44.0,45.0,0.9176000000000005,16.8,1.4633571475938956,13.0,16.0,17.0,18.0,21.0,1.1400000000000003,58.52,1.2266403159225068,56.0,58.0,58.0,59.0,62.0,1.0024000000000006,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.29,7.146794153091768,27.0,36.0,41.0,45.25,62.0,5.5448,38.73,0.8391313449880269,37.0,38.0,39.0,39.0,41.0,0.671000000000001,414.72,0.8885352832020522,413.0,414.0,415.0,415.0,417.0,0.7535999999999967,42.08,1.021782953488853,39.0,41.0,42.0,43.0,44.0,0.7871999999999995,16.33,1.9019129126415673,12.0,15.0,16.0,18.0,20.0,1.5563999999999987,58.57,0.9770601131181561,56.0,58.0,59.0,59.0,61.0,0.8102000000000004,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,43.23,8.52904129750498,28.0,37.0,42.0,48.0,68.0,6.766800000000001,38.9,0.9481507786158797,37.0,38.0,39.0,39.0,41.0,0.6800000000000003,414.61,0.9523495665824065,412.0,414.0,415.0,415.0,417.0,0.7723999999999979,41.65,1.1043989178267835,39.0,41.0,42.0,42.0,44.0,0.8789999999999994,16.64,1.4600401267489787,12.0,16.0,17.0,18.0,20.0,1.152,58.57,1.0565333057990296,55.0,58.0,59.0,59.0,62.0,0.8271999999999997,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.69,8.360193076886942,27.0,36.0,42.5,48.0,72.0,6.609999999999998,38.47,1.1930353445448858,36.0,38.0,38.5,39.0,41.0,0.99,415.01,1.1848794849854547,412.0,414.0,415.0,416.0,417.0,0.9131999999999971,42.38,1.1873066030714101,40.0,42.0,42.0,43.0,45.0,0.9827999999999997,16.58,1.5254077116852027,14.0,15.0,16.0,18.0,21.0,1.2495999999999998,58.76,1.3567638264665234,56.0,58.0,59.0,60.0,62.0,1.1440000000000006,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.02,7.709341047971569,29.0,36.0,41.0,46.0,69.0,5.962399999999999,38.19,0.9067090007941978,36.0,38.0,38.0,39.0,40.0,0.7393999999999994,415.32,0.9627401969735581,413.0,415.0,415.0,416.0,418.0,0.8055999999999994,42.35,1.0766108438479105,40.0,42.0,42.0,43.0,45.0,0.8719999999999999,16.95,1.3734495390671027,14.0,16.0,17.0,18.0,21.0,1.0419999999999994,58.46,0.957901747349779,56.0,58.0,58.5,59.0,61.0,0.8,1,3
-102.0,0.0,-102.0,-102.0,-102.0,-102.0,-102.0,0.0,42.08,7.371361454776839,28.0,36.0,40.0,46.25,62.0,6.031200000000001,47.17,1.0254833794928926,45.0,46.0,47.0,48.0,50.0,0.8142000000000005,413.34,1.0172253805069345,411.0,413.0,413.0,414.0,416.0,0.827199999999998,43.44,1.241699714833737,39.0,43.0,43.5,44.0,46.0,0.96,17.32,1.6445809389161918,13.0,16.0,17.0,18.0,21.0,1.2839999999999998,58.7,1.0777829844714395,56.0,58.0,59.0,59.0,62.0,0.8539999999999995,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.9,7.508244626657912,27.0,38.0,42.0,46.25,64.0,5.815999999999999,47.66,0.8787042802451862,46.0,47.0,48.0,48.0,50.0,0.7208000000000004,405.79,0.9243616415908033,403.0,405.0,406.0,406.0,408.0,0.7329999999999939,35.09,1.1899834478095084,31.0,34.0,35.0,36.0,38.0,0.8898000000000007,16.87,1.618422976014901,13.0,16.0,17.0,18.0,21.0,1.2359999999999993,58.69,0.9712534856222316,57.0,58.0,59.0,59.0,61.0,0.7996000000000003,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.49,6.9927740481792275,27.0,36.75,41.0,46.0,62.0,5.619000000000001,47.92,1.0700703271516805,45.0,47.0,48.0,49.0,51.0,0.7855999999999994,405.69,0.9287223764534013,403.0,405.0,406.0,406.0,408.0,0.7382000000000005,35.46,1.131906410094105,33.0,35.0,35.0,36.0,38.0,0.9383999999999995,16.62,1.5749298525344047,13.0,16.0,17.0,18.0,20.0,1.2703999999999995,58.67,1.0055904341291855,55.0,58.0,59.0,59.0,62.0,0.7625999999999996,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.15,7.907770120762759,27.0,36.0,40.0,45.0,68.0,6.127999999999999,48.19,0.9815983667138789,46.0,48.0,48.0,49.0,51.0,0.7793999999999994,405.3,0.9374368665610909,403.0,405.0,405.0,406.0,407.0,0.7980000000000007,35.53,1.1142329879855257,33.0,35.0,36.0,36.0,38.0,0.9288,16.79,1.5128740459099297,13.0,16.0,17.0,18.0,21.0,1.156200000000001,58.79,1.1127815725841386,56.0,58.0,59.0,59.0,63.0,0.8362000000000003,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,41.73,7.48581824168038,28.0,36.0,41.0,46.0,68.0,5.797600000000001,47.48,0.8224133002108103,45.0,47.0,48.0,48.0,50.0,0.6904000000000005,406.03,0.9040313751594737,404.0,405.0,406.0,407.0,409.0,0.661999999999989,35.82,1.1404411692875958,33.0,35.0,36.0,37.0,39.0,0.9196000000000006,16.77,1.757264862785289,13.0,15.0,17.0,18.0,20.0,1.4313999999999996,58.73,0.8859737552261331,57.0,58.0,59.0,59.0,61.0,0.7240000000000009,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.25,6.802220374275008,27.0,35.0,39.0,44.25,57.0,5.5,47.77,0.750151499850046,46.0,47.0,48.0,48.0,49.0,0.6359999999999993,405.74,0.7865022940753957,404.0,405.0,406.0,406.0,407.0,0.628399999999997,35.85,0.9468181696950295,34.0,35.0,36.0,36.25,38.0,0.741,16.64,1.5796688055898116,13.0,16.0,17.0,18.0,20.0,1.3015999999999996,58.48,0.8346050901867638,57.0,58.0,58.0,59.0,60.0,0.7191999999999998,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.54,8.099657057212019,27.0,37.0,41.0,47.0,73.0,6.455599999999999,48.23,0.9304609480024268,46.0,48.0,48.0,49.0,51.0,0.7297999999999993,405.27,0.897302354366417,403.0,405.0,405.0,406.0,407.0,0.7347999999999957,35.74,1.0211896409718826,33.0,35.0,36.0,36.0,38.0,0.802399999999999,16.93,1.6159245406924552,12.0,16.0,17.0,18.0,20.0,1.2653999999999994,58.85,1.0766108438479094,57.0,58.0,59.0,59.0,63.0,0.7840000000000004,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,43.66,7.411729715372612,26.0,38.0,42.0,48.0,63.0,5.885999999999998,47.49,0.96917125901098,45.0,47.0,48.0,48.0,50.0,0.8103999999999999,406.01,0.9373829893308664,404.0,405.75,406.0,407.0,409.0,0.6345999999999958,35.68,1.0998622503281816,33.0,35.0,36.0,36.0,38.0,0.9047999999999996,16.9,1.6422453217986939,13.0,16.0,17.0,18.0,21.0,1.2759999999999994,58.77,1.0135944639616652,56.0,58.0,59.0,59.0,62.0,0.7943999999999982,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.64,5.859499754564154,29.0,37.0,40.0,44.0,54.0,4.667999999999997,48.04,0.8867145122657158,46.0,47.0,48.0,49.0,50.0,0.6759999999999994,405.44,0.924634790038475,403.0,405.0,406.0,406.0,407.0,0.7912,35.7,1.1415035273840834,33.0,35.0,36.0,36.0,38.0,0.9199999999999995,16.73,1.8578525672442798,12.0,15.75,17.0,18.0,21.0,1.4970000000000008,58.59,0.9221735413706246,57.0,58.0,59.0,59.0,61.0,0.7709999999999997,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.77,8.226411026920452,28.0,37.0,41.0,48.0,70.0,6.5224,48.15,1.1135075167680675,45.0,47.0,48.0,49.0,51.0,0.8719999999999999,405.44,1.0947071929899062,402.0,405.0,406.0,406.0,408.0,0.8824000000000001,34.71,1.2414963275471795,31.0,34.0,35.0,35.0,37.0,0.9595999999999992,17.05,1.7887132105217283,13.0,16.0,17.0,18.0,21.0,1.4199999999999995,58.67,1.2557343217690158,56.0,58.0,58.5,59.0,63.0,0.99,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.45,6.624678379843329,25.0,36.0,39.0,44.0,60.0,5.1019999999999985,33.0,0.8287754140107481,31.0,32.0,33.0,33.0,35.0,0.56,420.49,0.8225975119502055,419.0,420.0,421.0,421.0,422.0,0.7107999999999993,56.47,0.9040313751594733,55.0,56.0,57.0,57.0,58.0,0.7818,16.87,1.744573114986974,13.0,15.75,17.0,18.0,21.0,1.4307999999999996,58.61,0.8977525248973658,56.0,58.0,59.0,59.0,61.0,0.7490000000000001,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,43.41,9.062181377192323,25.0,37.75,42.0,47.25,71.0,6.7919999999999945,24.27,0.8510836823388365,23.0,24.0,24.0,25.0,27.0,0.6855999999999994,429.23,0.9195409482755813,426.0,429.0,429.0,430.0,431.0,0.720600000000004,55.54,1.1048104184003984,53.0,55.0,56.0,56.0,57.0,0.9368000000000003,16.89,1.7689522094143515,13.0,16.0,17.0,18.0,20.0,1.4210000000000014,58.79,1.281531596303124,56.0,58.0,59.0,60.0,63.0,0.9962000000000006,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.35,8.892597080059504,27.0,35.0,41.0,47.25,69.0,7.173000000000002,23.93,0.9975221827360565,22.0,23.0,24.0,25.0,27.0,0.7681999999999997,429.5,1.0100505037878156,427.0,429.0,430.0,430.0,431.0,0.83,58.79,1.1485168301295845,55.0,58.0,59.0,59.0,61.0,0.8298000000000008,16.69,1.5935159018010858,13.0,16.0,16.5,18.0,21.0,1.2900000000000003,58.77,1.1621557815568695,56.0,58.0,59.0,59.25,62.0,0.9251999999999984,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,42.07,7.764533456556149,27.0,36.0,42.0,47.25,67.0,6.157,23.66,0.8314524227597943,22.0,23.0,24.0,24.0,26.0,0.7072000000000002,429.84,0.8375047112787741,428.0,429.0,430.0,430.0,432.0,0.6408000000000095,56.23,1.0035794523463082,54.0,56.0,56.0,57.0,59.0,0.7959999999999985,17.34,1.4922019523732921,15.0,16.0,17.0,18.0,22.0,1.2072000000000003,58.57,1.1033008326257743,56.0,58.0,59.0,59.0,61.0,0.9358000000000004,1,3
-95.0,0.0,-95.0,-95.0,-95.0,-95.0,-95.0,0.0,40.81,6.8338063398745135,26.0,36.0,40.0,44.0,63.0,5.374799999999996,32.54,0.8092895000860302,31.0,32.0,32.0,33.0,34.0,0.7031999999999999,421.07,0.781800563578795,419.0,421.0,421.0,422.0,423.0,0.560799999999997,50.57,1.0175728698498918,48.0,50.0,51.0,51.0,52.0,0.8443999999999999,16.78,1.703116572817627,13.0,16.0,17.0,18.0,21.0,1.3351999999999997,58.5,0.8348471099367218,57.0,58.0,58.0,59.0,60.0,0.72,1,3
